sample_index,true_label,true_class,exit_after_layer1.0_pred_label,exit_after_layer1.0_pred_class,exit_after_layer1.0_correct,exit_after_layer1.0_confidence,exit_after_layer1.0_entropy,exit_after_layer2.0_pred_label,exit_after_layer2.0_pred_class,exit_after_layer2.0_correct,exit_after_layer2.0_confidence,exit_after_layer2.0_entropy,final_pred_label,final_pred_class,final_correct,final_confidence,final_entropy
209,0,airplane,0,airplane,True,0.79187858,0.28271416,0,airplane,True,0.99821150,0.00590496,0,airplane,True,0.99993539,0.00030146
210,0,airplane,2,bird,False,0.56157869,0.62316310,0,airplane,True,0.53597605,0.47487661,0,airplane,True,0.99789029,0.00778249
211,9,truck,9,truck,True,0.94352233,0.11551575,9,truck,True,0.99968421,0.00136333,9,truck,True,0.99999964,0.00000292
212,0,airplane,8,ship,False,0.60311890,0.33167559,0,airplane,True,0.99472541,0.01560385,0,airplane,True,0.99999237,0.00004683
213,0,airplane,0,airplane,True,0.33776134,0.66126508,0,airplane,True,0.99018693,0.02758264,0,airplane,True,0.99988222,0.00061138
214,4,deer,4,deer,True,0.75091040,0.38808143,4,deer,True,0.66434151,0.44266942,4,deer,True,0.99674267,0.01119151
215,2,bird,4,deer,False,0.31419936,0.72475183,3,cat,False,0.29556811,0.74637562,2,bird,True,0.99534273,0.01473392
216,7,horse,7,horse,True,0.74252266,0.36758924,4,deer,False,0.53296745,0.41685992,7,horse,True,0.99870527,0.00456175
217,2,bird,5,dog,False,0.40810588,0.65052164,2,bird,True,0.90541399,0.19917309,2,bird,True,0.53036916,0.48055395
218,5,dog,5,dog,True,0.41532013,0.61420745,5,dog,True,0.46502540,0.58906531,5,dog,True,0.99645543,0.01114593
219,3,cat,3,cat,True,0.46075881,0.57366145,3,cat,True,0.93170989,0.14857768,3,cat,True,0.99961460,0.00166156
220,8,ship,0,airplane,False,0.38890481,0.77775192,0,airplane,False,0.94382858,0.12760584,0,airplane,False,0.94795376,0.12517969
221,0,airplane,0,airplane,True,0.54339552,0.39717495,1,automobile,False,0.47037053,0.55756998,0,airplane,True,0.88902003,0.20731713
222,5,dog,5,dog,True,0.34826881,0.67044216,4,deer,False,0.39594334,0.55911589,5,dog,True,0.90172130,0.14967901
223,6,frog,6,frog,True,0.50742710,0.57284594,6,frog,True,0.98324120,0.04451269,6,frog,True,0.99388760,0.01927750
224,2,bird,5,dog,False,0.36537507,0.63990057,2,bird,True,0.69085711,0.44916764,2,bird,True,0.95365685,0.09911515
225,6,frog,6,frog,True,0.86917728,0.23925728,6,frog,True,0.99313098,0.02138197,6,frog,True,0.99874181,0.00476796
226,1,automobile,1,automobile,True,0.99156100,0.02362674,1,automobile,True,0.99970144,0.00121530,1,automobile,True,1.00000000,0.00000067
227,9,truck,9,truck,True,0.79733300,0.28984520,9,truck,True,0.99987268,0.00056709,9,truck,True,0.99999654,0.00002070
228,7,horse,5,dog,False,0.45120662,0.62499571,3,cat,False,0.33374232,0.78191090,7,horse,True,0.51405746,0.59071106
229,4,deer,5,dog,False,0.47231287,0.62631208,4,deer,True,0.71766883,0.43820596,4,deer,True,0.99979883,0.00095070
230,3,cat,2,bird,False,0.42486060,0.74282414,3,cat,True,0.47978109,0.68391901,3,cat,True,0.99754179,0.00883586
231,5,dog,5,dog,True,0.65599287,0.40887231,5,dog,True,0.99800628,0.00705559,5,dog,True,0.99974006,0.00116856
232,4,deer,4,deer,True,0.82250464,0.29946166,4,deer,True,0.94718748,0.11111584,4,deer,True,0.99999547,0.00002703
233,6,frog,4,deer,False,0.31172097,0.74411207,6,frog,True,0.59426469,0.45753631,6,frog,True,0.99539715,0.01527843
234,3,cat,6,frog,False,0.45428181,0.51928979,6,frog,False,0.61655372,0.36896676,4,deer,False,0.99011117,0.02886593
235,9,truck,9,truck,True,0.49805719,0.61031002,9,truck,True,0.96832341,0.07695375,9,truck,True,0.99980873,0.00081848
236,5,dog,5,dog,True,0.42873847,0.58965296,7,horse,False,0.74669397,0.35706088,5,dog,True,0.51675880,0.38304785
237,3,cat,4,deer,False,0.22859886,0.82560933,9,truck,False,0.33525842,0.72579449,5,dog,False,0.32987925,0.77055115
238,2,bird,4,deer,False,0.72052318,0.35258517,2,bird,True,0.82063603,0.22672568,2,bird,True,0.99731016,0.00845261
239,1,automobile,1,automobile,True,0.53160405,0.48155773,1,automobile,True,0.99575585,0.01322344,1,automobile,True,0.97471726,0.05238771
240,3,cat,3,cat,True,0.34130040,0.77889198,3,cat,True,0.37622872,0.76459128,3,cat,True,0.91027683,0.16993254
241,2,bird,2,bird,True,0.46978959,0.50581437,2,bird,True,0.82328421,0.32564524,2,bird,True,0.98986721,0.02877899
242,6,frog,6,frog,True,0.77555150,0.35087731,6,frog,True,0.99914467,0.00319831,6,frog,True,0.99998617,0.00007849
243,7,horse,4,deer,False,0.44314784,0.50624526,0,airplane,False,0.65900469,0.45487446,7,horse,True,0.88451493,0.21971208
244,0,airplane,0,airplane,True,0.76149702,0.36972567,0,airplane,True,0.95281696,0.09678604,0,airplane,True,0.99900407,0.00415045
245,2,bird,2,bird,True,0.24947296,0.85455120,4,deer,False,0.46691665,0.65805858,2,bird,True,0.78110540,0.33854726
246,4,deer,6,frog,False,0.64874363,0.41176409,6,frog,False,0.88359964,0.21346979,4,deer,True,0.99951518,0.00214266
247,8,ship,3,cat,False,0.48905370,0.66383499,8,ship,True,0.84546506,0.28019902,3,cat,False,0.49279785,0.35461819
248,3,cat,9,truck,False,0.33050632,0.75233549,3,cat,True,0.50526470,0.63510424,3,cat,True,0.96391213,0.08151975
249,2,bird,0,airplane,False,0.27047276,0.81207615,4,deer,False,0.35282239,0.73400682,2,bird,True,0.88053918,0.19031146
250,4,deer,6,frog,False,0.57626593,0.52356207,4,deer,True,0.71697664,0.45172372,4,deer,True,0.93048781,0.14374064
251,4,deer,5,dog,False,0.31554940,0.69911516,4,deer,True,0.78418946,0.32908130,4,deer,True,0.79711837,0.33563432
252,4,deer,4,deer,True,0.66425836,0.41955167,4,deer,True,0.99278271,0.02072462,4,deer,True,0.99999750,0.00001670
253,5,dog,2,bird,False,0.38774297,0.66664654,2,bird,False,0.27395532,0.73709190,3,cat,False,0.37910768,0.57348549
254,0,airplane,0,airplane,True,0.88035029,0.23441368,0,airplane,True,0.99856287,0.00555900,0,airplane,True,0.99961555,0.00163744
255,4,deer,4,deer,True,0.92720467,0.15405919,4,deer,True,0.85532862,0.23272708,4,deer,True,0.99764132,0.00876783
256,6,frog,6,frog,True,0.98489803,0.04085900,6,frog,True,0.99984097,0.00072868,6,frog,True,0.99929404,0.00286367
257,9,truck,9,truck,True,0.93105531,0.13921030,9,truck,True,0.99990571,0.00047156,9,truck,True,0.99995244,0.00024212
258,7,horse,0,airplane,False,0.31362295,0.86116362,3,cat,False,0.41171256,0.75246638,7,horse,True,0.71284622,0.48729497
259,2,bird,3,cat,False,0.48614687,0.65549195,3,cat,False,0.66184580,0.48225456,3,cat,False,0.88542616,0.20910025
260,7,horse,7,horse,True,0.56987953,0.64602560,7,horse,True,0.89772785,0.20940173,7,horse,True,0.98368949,0.04304393
261,5,dog,5,dog,True,0.37234318,0.65030855,5,dog,True,0.87838370,0.20762013,5,dog,True,0.97017384,0.06172475
262,4,deer,4,deer,True,0.87902743,0.21744162,4,deer,True,0.92779022,0.14403221,4,deer,True,0.99902451,0.00359861
263,2,bird,4,deer,False,0.38659510,0.61924356,2,bird,True,0.62098616,0.47682163,2,bird,True,0.95363450,0.09436295
264,5,dog,5,dog,True,0.55734652,0.42750099,5,dog,True,0.63443917,0.40321124,5,dog,True,0.99791509,0.00656470
265,6,frog,6,frog,True,0.58855337,0.47665471,6,frog,True,0.83103126,0.23914595,6,frog,True,0.99983227,0.00077637
266,7,horse,7,horse,True,0.77573639,0.39378279,7,horse,True,0.77175558,0.28583166,7,horse,True,0.99580044,0.01411251
267,8,ship,8,ship,True,0.89134610,0.20852046,0,airplane,False,0.67024136,0.48822880,1,automobile,False,0.63057858,0.45267239
268,0,airplane,2,bird,False,0.38694215,0.59069049,0,airplane,True,0.92140102,0.16176432,0,airplane,True,0.99343127,0.02183074
269,2,bird,7,horse,False,0.41292885,0.65151989,4,deer,False,0.58925223,0.51684260,2,bird,True,0.99863017,0.00553521
270,1,automobile,1,automobile,True,0.97761464,0.05340191,1,automobile,True,0.99999821,0.00001138,1,automobile,True,0.99999988,0.00000130
271,3,cat,5,dog,False,0.47456113,0.44694337,3,cat,True,0.81650889,0.25962791,3,cat,True,0.98349434,0.04233654
272,0,airplane,0,airplane,True,0.68959600,0.43220961,0,airplane,True,0.98600733,0.03296857,0,airplane,True,0.90991783,0.14887518
273,2,bird,4,deer,False,0.30829549,0.68193781,6,frog,False,0.43962970,0.57570779,2,bird,True,0.46864969,0.42317718
274,3,cat,3,cat,True,0.41607144,0.67578113,3,cat,True,0.92663848,0.16096793,3,cat,True,0.99176157,0.02195090
275,9,truck,9,truck,True,0.67573661,0.35323021,9,truck,True,0.98850304,0.03184500,9,truck,True,0.99944586,0.00227499
276,2,bird,2,bird,True,0.56805062,0.37796000,0,airplane,False,0.99653083,0.01078163,2,bird,True,0.99890065,0.00384205
277,3,cat,3,cat,True,0.47919765,0.50332052,3,cat,True,0.91537648,0.17288382,3,cat,True,0.99976236,0.00109817
278,6,frog,6,frog,True,0.96665347,0.07563474,6,frog,True,0.99970078,0.00132437,6,frog,True,0.99999619,0.00002472
279,0,airplane,0,airplane,True,0.72720832,0.36333802,2,bird,False,0.39444113,0.60478634,0,airplane,True,0.67111015,0.44643471
280,6,frog,6,frog,True,0.59871346,0.49853337,6,frog,True,0.51667762,0.53431249,6,frog,True,0.98955804,0.02631051
281,1,automobile,1,automobile,True,0.77211344,0.28534120,1,automobile,True,0.84498447,0.20159635,1,automobile,True,0.99916577,0.00311939
282,8,ship,8,ship,True,0.65070933,0.51227659,0,airplane,False,0.66769230,0.31149977,8,ship,True,0.99087137,0.02380921
283,1,automobile,0,airplane,False,0.37071207,0.58889949,1,automobile,True,0.75602961,0.30877694,1,automobile,True,0.98612452,0.03420713
284,5,dog,5,dog,True,0.69745106,0.39347354,5,dog,True,0.77782911,0.32894674,5,dog,True,0.95428437,0.08428715
285,8,ship,8,ship,True,0.99026710,0.02736130,8,ship,True,0.98610443,0.03395353,8,ship,True,0.98930454,0.02708492
286,3,cat,3,cat,True,0.48835951,0.62594026,3,cat,True,0.73296028,0.40188339,3,cat,True,0.94592565,0.12398261
287,2,bird,2,bird,True,0.38969648,0.65950292,4,deer,False,0.50398368,0.42058757,2,bird,True,0.99684298,0.01145041
288,8,ship,2,bird,False,0.39972466,0.66747653,8,ship,True,0.99735165,0.00918627,8,ship,True,0.99997973,0.00010885
289,2,bird,2,bird,True,0.75710362,0.39166614,2,bird,True,0.98146653,0.04896162,2,bird,True,0.94202930,0.12278038
290,6,frog,6,frog,True,0.74791056,0.33800960,6,frog,True,0.99395233,0.01919461,6,frog,True,0.99974936,0.00118207
291,5,dog,5,dog,True,0.79937947,0.27114856,5,dog,True,0.96954733,0.06839157,5,dog,True,0.99941349,0.00222913
292,2,bird,4,deer,False,0.54193670,0.55145729,2,bird,True,0.70929718,0.36367843,2,bird,True,0.86937338,0.21393283
293,3,cat,3,cat,True,0.35301626,0.72843724,3,cat,True,0.89643306,0.19847266,3,cat,True,0.99607962,0.01301009
294,0,airplane,0,airplane,True,0.49063659,0.58298463,0,airplane,True,0.87035638,0.23178336,8,ship,False,0.90173423,0.17511690
295,3,cat,8,ship,False,0.23027639,0.87991381,7,horse,False,0.25630826,0.82800537,8,ship,False,0.60411835,0.60312301
296,3,cat,2,bird,False,0.35186163,0.65463167,6,frog,False,0.46896711,0.70689797,3,cat,True,0.98200905,0.05121703
297,7,horse,2,bird,False,0.63189280,0.55599552,7,horse,True,0.33108416,0.69955993,7,horse,True,0.99865460,0.00514814
298,7,horse,3,cat,False,0.58794791,0.51399684,3,cat,False,0.25286880,0.78388005,7,horse,True,0.97004920,0.07290769
299,5,dog,5,dog,True,0.48739800,0.42066863,5,dog,True,0.95894367,0.08681264,5,dog,True,0.99950695,0.00194228
300,3,cat,5,dog,False,0.85693020,0.18149079,5,dog,False,0.77463496,0.23474970,3,cat,True,0.71962190,0.26016223
301,1,automobile,1,automobile,True,0.61038810,0.50537157,1,automobile,True,0.54475373,0.43334961,1,automobile,True,0.99990034,0.00047593
302,8,ship,8,ship,True,0.51136184,0.35454318,8,ship,True,0.87632090,0.16870047,8,ship,True,0.93071276,0.11199637
303,3,cat,6,frog,False,0.48439354,0.61227399,3,cat,True,0.58391124,0.46480060,3,cat,True,0.57606566,0.39250159
304,3,cat,5,dog,False,0.51291853,0.46426973,3,cat,True,0.44904077,0.47937515,3,cat,True,0.98176861,0.04240064
305,8,ship,8,ship,True,0.86590868,0.18120724,8,ship,True,0.93992501,0.11062656,8,ship,True,0.99957496,0.00174986
306,1,automobile,1,automobile,True,0.89625961,0.18891770,1,automobile,True,0.99960023,0.00160398,1,automobile,True,0.99993515,0.00031947
307,8,ship,8,ship,True,0.85289979,0.20187026,8,ship,True,0.78416717,0.26867861,8,ship,True,0.96826744,0.06705734
308,0,airplane,0,airplane,True,0.82943451,0.31082690,0,airplane,True,0.98468113,0.04273985,0,airplane,True,0.98984891,0.02888282
309,4,deer,2,bird,False,0.33198586,0.71574104,4,deer,True,0.68308061,0.45903981,4,deer,True,0.98980755,0.03072688
310,6,frog,3,cat,False,0.44378552,0.71854824,6,frog,True,0.75650066,0.39443499,6,frog,True,0.97203088,0.06402584
311,0,airplane,0,airplane,True,0.83794099,0.22912906,0,airplane,True,0.99859470,0.00529668,0,airplane,True,0.99992359,0.00039509
312,4,deer,4,deer,True,0.46371895,0.52232081,4,deer,True,0.86805880,0.24016516,4,deer,True,0.98628241,0.03242911
313,3,cat,4,deer,False,0.33119491,0.73000878,2,bird,False,0.37242851,0.63495445,3,cat,True,0.86800838,0.24015997
314,6,frog,4,deer,False,0.41142336,0.50900185,6,frog,True,0.96217740,0.08274741,6,frog,True,0.99999726,0.00001806
315,6,frog,9,truck,False,0.22174354,0.92851150,3,cat,False,0.51130188,0.71835595,6,frog,True,0.97675669,0.05697173
316,4,deer,3,cat,False,0.32372695,0.67002153,4,deer,True,0.70836145,0.36956930,4,deer,True,0.99992788,0.00036445
317,8,ship,8,ship,True,0.89628232,0.15303920,8,ship,True,0.96361625,0.06888852,8,ship,True,0.99476904,0.01473106
318,8,ship,8,ship,True,0.43899855,0.54858333,8,ship,True,0.93691903,0.12460519,8,ship,True,0.98816735,0.02955250
319,9,truck,9,truck,True,0.93348664,0.10984447,9,truck,True,0.99945527,0.00201524,9,truck,True,0.99996376,0.00017664
320,2,bird,0,airplane,False,0.51417643,0.52450269,0,airplane,False,0.62722039,0.45127466,2,bird,True,0.99642193,0.01111075
321,0,airplane,2,bird,False,0.36612603,0.62334543,6,frog,False,0.78076619,0.28835353,2,bird,False,0.55000007,0.45713186
322,1,automobile,1,automobile,True,0.81330061,0.26354998,1,automobile,True,0.99704581,0.00993106,1,automobile,True,0.99986279,0.00063166
323,6,frog,2,bird,False,0.35134247,0.74393541,6,frog,True,0.63817030,0.52621073,6,frog,True,0.91634840,0.17475712
324,6,frog,6,frog,True,0.89373028,0.19428839,6,frog,True,0.99875021,0.00464681,6,frog,True,0.96186572,0.07429842
325,8,ship,8,ship,True,0.63572937,0.50075394,8,ship,True,0.94669288,0.10933615,8,ship,True,0.99981886,0.00088282
326,1,automobile,1,automobile,True,0.56713527,0.34947360,1,automobile,True,0.99414659,0.01606805,1,automobile,True,0.99978727,0.00087646
327,1,automobile,1,automobile,True,0.54217452,0.49313888,1,automobile,True,0.99841130,0.00520993,1,automobile,True,0.99999833,0.00001041
328,2,bird,6,frog,False,0.75252265,0.34828305,6,frog,False,0.89703667,0.17826761,2,bird,True,0.98927128,0.03023684
329,4,deer,7,horse,False,0.46982664,0.58334810,4,deer,True,0.89488840,0.19942307,4,deer,True,0.90621096,0.16882555
330,8,ship,8,ship,True,0.95806932,0.08252725,8,ship,True,0.99597484,0.01175151,8,ship,True,0.99997318,0.00014567
331,3,cat,5,dog,False,0.73413092,0.34872815,5,dog,False,0.67975849,0.37341940,3,cat,True,0.94635051,0.09166367
332,0,airplane,0,airplane,True,0.62925929,0.40303981,0,airplane,True,0.54861879,0.37960476,0,airplane,True,0.51338011,0.31349838
333,0,airplane,0,airplane,True,0.57872486,0.44492275,0,airplane,True,0.90178055,0.19446783,0,airplane,True,0.98968714,0.03200116
334,1,automobile,1,automobile,True,0.98992199,0.02683399,1,automobile,True,0.99998999,0.00005557,1,automobile,True,0.99999988,0.00000079
335,6,frog,3,cat,False,0.41930470,0.64529157,6,frog,True,0.93060464,0.13810942,6,frog,True,0.99993074,0.00034912
336,0,airplane,2,bird,False,0.48783520,0.70736289,0,airplane,True,0.69865185,0.47449535,0,airplane,True,0.96988487,0.07418701
337,8,ship,8,ship,True,0.87918729,0.23543771,8,ship,True,0.99267358,0.02013692,8,ship,True,0.99944526,0.00209241
338,6,frog,6,frog,True,0.82614297,0.28808677,6,frog,True,0.99860376,0.00494099,6,frog,True,0.99898988,0.00360904
339,0,airplane,0,airplane,True,0.62587541,0.53839427,0,airplane,True,0.97504133,0.06639896,0,airplane,True,0.96182138,0.09206993
340,4,deer,4,deer,True,0.69854033,0.38486338,4,deer,True,0.77995771,0.27722991,4,deer,True,0.97836226,0.05044030
341,5,dog,5,dog,True,0.64357901,0.50218695,5,dog,True,0.98320317,0.04579653,5,dog,True,0.99871767,0.00443491
342,4,deer,6,frog,False,0.40217307,0.60557532,6,frog,False,0.89568615,0.20537989,4,deer,True,0.97312218,0.06914291
343,2,bird,2,bird,True,0.27932748,0.69742894,2,bird,True,0.54799044,0.55358577,2,bird,True,0.92880929,0.13848346
344,6,frog,6,frog,True,0.88792723,0.20374805,6,frog,True,0.99333912,0.02048203,6,frog,True,0.99983585,0.00081949
345,1,automobile,1,automobile,True,0.91557139,0.15458675,1,automobile,True,0.94272304,0.11219864,1,automobile,True,0.92820334,0.13050552
346,7,horse,7,horse,True,0.79696441,0.36372980,7,horse,True,0.97409374,0.06417599,7,horse,True,0.99995458,0.00023955
347,2,bird,2,bird,True,0.51000124,0.62016875,3,cat,False,0.32077685,0.69421828,3,cat,False,0.36972827,0.64596689
348,1,automobile,9,truck,False,0.58852941,0.48680997,9,truck,False,0.51519555,0.52342081,1,automobile,True,0.98589295,0.03370634
349,4,deer,4,deer,True,0.50604951,0.37155172,4,deer,True,0.85949159,0.18704855,4,deer,True,0.99999464,0.00003293
350,5,dog,5,dog,True,0.27160680,0.78766429,3,cat,False,0.39420831,0.61848313,5,dog,True,0.99587280,0.01345289
351,0,airplane,0,airplane,True,0.40610778,0.62642556,0,airplane,True,0.54122227,0.38040152,0,airplane,True,0.99785894,0.00776579
352,7,horse,7,horse,True,0.93002224,0.13172433,7,horse,True,0.99975747,0.00105221,7,horse,True,0.99996781,0.00017411
353,0,airplane,8,ship,False,0.93076253,0.14062703,8,ship,False,0.97520614,0.05300600,8,ship,False,0.55188406,0.30005255
354,7,horse,7,horse,True,0.60928959,0.55828184,7,horse,True,0.45905632,0.64553511,7,horse,True,0.99985957,0.00069705
355,9,truck,9,truck,True,0.50563335,0.43052548,1,automobile,False,0.76225334,0.23985577,9,truck,True,0.99916124,0.00295764
356,8,ship,8,ship,True,0.97775167,0.05072524,8,ship,True,0.99896586,0.00377388,8,ship,True,0.99999046,0.00005410
357,0,airplane,0,airplane,True,0.85451669,0.23047334,0,airplane,True,0.99229068,0.02403744,0,airplane,True,0.99947339,0.00229076
358,8,ship,8,ship,True,0.98214436,0.04757067,8,ship,True,0.99312073,0.01949197,8,ship,True,0.99987817,0.00055297
359,6,frog,6,frog,True,0.76960206,0.35025361,6,frog,True,0.99828702,0.00624279,6,frog,True,0.99999249,0.00004772
360,0,airplane,0,airplane,True,0.76536089,0.41642603,0,airplane,True,0.88781273,0.18333985,0,airplane,True,0.98445463,0.04356816
361,7,horse,7,horse,True,0.60427630,0.58279097,7,horse,True,0.88708872,0.23788336,7,horse,True,0.98814374,0.03474444
362,4,deer,4,deer,True,0.50850821,0.42952561,4,deer,True,0.84148699,0.25529531,4,deer,True,0.99998760,0.00006994
363,5,dog,5,dog,True,0.62221545,0.45133829,5,dog,True,0.93401062,0.12186141,5,dog,True,0.99538898,0.01471293
364,1,automobile,1,automobile,True,0.61740136,0.29059991,1,automobile,True,0.99899846,0.00344337,1,automobile,True,0.75886375,0.23991716
365,1,automobile,9,truck,False,0.83871228,0.24627025,1,automobile,True,0.74602783,0.24840795,1,automobile,True,0.99917728,0.00332921
366,4,deer,4,deer,True,0.59182113,0.42744711,4,deer,True,0.50635493,0.44385090,4,deer,True,0.99996543,0.00019008
367,2,bird,2,bird,True,0.48544669,0.68466836,8,ship,False,0.28239432,0.78441066,4,deer,False,0.75623995,0.34835517
368,3,cat,2,bird,False,0.38745201,0.73667610,2,bird,False,0.43075272,0.63728791,2,bird,False,0.66652703,0.50762212
369,2,bird,4,deer,False,0.26041007,0.72297823,6,frog,False,0.30555797,0.70064366,2,bird,True,0.93547833,0.13251649
370,1,automobile,1,automobile,True,0.62346798,0.39793390,1,automobile,True,0.99838531,0.00561441,1,automobile,True,0.99999142,0.00005053
371,7,horse,7,horse,True,0.71962875,0.37328604,7,horse,True,0.98816431,0.03086358,7,horse,True,0.99967134,0.00143926
372,5,dog,4,deer,False,0.75299013,0.39646968,4,deer,False,0.97396344,0.06333072,4,deer,False,0.74976248,0.30489343
373,2,bird,2,bird,True,0.56692451,0.58476090,2,bird,True,0.69849014,0.44953573,2,bird,True,0.99956232,0.00196764
374,1,automobile,0,airplane,False,0.55665284,0.48305506,0,airplane,False,0.51258409,0.36461300,1,automobile,True,0.99911469,0.00326880
375,0,airplane,0,airplane,True,0.89441288,0.18645449,0,airplane,True,0.95889431,0.09446501,0,airplane,True,0.99743098,0.00870379
376,9,truck,9,truck,True,0.97305059,0.06705195,9,truck,True,0.99994278,0.00029122,9,truck,True,0.99999917,0.00000614
